grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend,GMST_trend,AMV_index,IPO_index,member,pr_trend_forced,row_id,member_id
9245,73.75,71.25,71.25,0.0,5,0.2968186663951543,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2123442303451934,1E_9245,4
9246,76.25,71.25,71.25,0.0,0,0.2668041637427519,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2079014963602536,1E_9246,4
9247,78.75,71.25,71.25,0.0,0,0.249887413311908,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.210547586444762,1E_9247,4
9248,81.25,71.25,71.25,0.0,0,0.2906143248047514,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.224164668567879,1E_9248,4
9249,83.75,71.25,71.25,1.0,0,0.2903422923931962,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2347384463043559,1E_9249,4
9250,86.25,71.25,71.25,1.0,0,0.2724788022028693,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2294417937678715,1E_9250,4
9251,88.75,71.25,71.25,1.0,0,0.3726900327393933,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2566601646227794,1E_9251,4
9252,91.25,71.25,71.25,1.0,0,0.4423270724097179,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2748161887164962,1E_9252,4
9253,93.75,71.25,71.25,1.0,0,0.3767025265117181,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2549760650741342,1E_9253,4
9254,96.25,71.25,71.25,1.0,0,0.3499395174699472,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2336978541122877,1E_9254,4
9255,98.75,71.25,71.25,1.0,0,0.3313135782970002,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2277676871216066,1E_9255,4
9256,101.25,71.25,71.25,1.0,0,0.3513675069264002,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2332745877425158,1E_9256,4
9257,103.75,71.25,71.25,1.0,0,0.3720372968698069,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2358540017462856,1E_9257,4
9258,106.25,71.25,71.25,1.0,0,0.3188480484476816,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2287449049344759,1E_9258,4
9259,108.75,71.25,71.25,1.0,0,0.2840721287636233,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2180384391738234,1E_9259,4
9260,111.25,71.25,71.25,1.0,0,0.2411693046414296,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2185711477661699,1E_9260,4
9261,113.75,71.25,71.25,1.0,0,0.1892719599020865,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2011413683616934,1E_9261,4
9262,116.25,71.25,71.25,1.0,0,0.2094191490980713,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2035980227304749,1E_9262,4
9263,118.75,71.25,71.25,1.0,0,0.189037876776033,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2011504678996269,1E_9263,4
9264,121.25,71.25,71.25,1.0,0,0.1835097981674251,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1891230802001929,1E_9264,4
9265,123.75,71.25,71.25,1.0,0,0.1773911779094283,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1757456641943686,1E_9265,4
9266,126.25,71.25,71.25,1.0,0,0.1758348953318558,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1823505460395606,1E_9266,4
9267,128.75,71.25,71.25,0.0,0,0.1854570388476036,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1911213955013593,1E_9267,4
9268,131.25,71.25,71.25,0.0,5,0.2292377507285932,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1952122131354978,1E_9268,4
9269,133.75,71.25,71.25,0.0,5,0.1442773001108363,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1650646601094376,1E_9269,4
9270,136.25,71.25,71.25,0.0,5,0.0903708649545746,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1595906350834374,1E_9270,4
9271,138.75,71.25,71.25,0.0,5,0.1471556721368843,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1726706293908413,1E_9271,4
9272,141.25,71.25,71.25,0.0,0,0.1403147364481259,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1678771437725013,1E_9272,4
9273,143.75,71.25,71.25,1.0,0,0.1128189974150459,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1573674550219365,1E_9273,4
9274,146.25,71.25,71.25,1.0,0,0.1468604278958116,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.154711031861838,1E_9274,4
9275,148.75,71.25,71.25,0.0,0,0.1745989246183158,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1467908169776188,1E_9275,4
9276,151.25,71.25,71.25,0.0,5,0.1794513869952307,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1529179243381783,1E_9276,4
9277,153.75,71.25,71.25,0.0,5,0.1779621307301458,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.163938635359255,1E_9277,4
9278,156.25,71.25,71.25,0.0,5,0.1575195209436034,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1445612150858569,1E_9278,4
9279,158.75,71.25,71.25,0.0,5,0.1705900241065682,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1447793576875753,1E_9279,4
9280,161.25,71.25,71.25,0.0,5,0.1823025729915705,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.161616401026532,1E_9280,4
9281,163.75,71.25,71.25,0.0,5,0.1584279607050722,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.164757604592913,1E_9281,4
9282,166.25,71.25,71.25,0.0,5,0.1466061828208132,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1582094320022009,1E_9282,4
9283,168.75,71.25,71.25,0.0,5,0.1582013226083578,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1496170317462116,1E_9283,4
9284,171.25,71.25,71.25,0.0,5,0.1614899704711256,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.146616276417175,1E_9284,4
9285,173.75,71.25,71.25,0.0,5,0.1559721680349557,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1434300314994662,1E_9285,4
9286,176.25,71.25,71.25,0.0,5,0.125211788026151,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1403923221125443,1E_9286,4
9287,178.75,71.25,71.25,0.0,5,0.0717272117186809,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1269972333808016,1E_9287,4
9288,181.25,71.25,71.25,0.0,5,0.0469147865785182,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.134103893582291,1E_9288,4
9289,183.75,71.25,71.25,0.0,5,0.0905558619033503,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1440279870419158,1E_9289,4
9290,186.25,71.25,71.25,0.0,5,0.1452984663748673,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1612062693726277,1E_9290,4
9291,188.75,71.25,71.25,0.0,5,0.153397040964798,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1611096685495503,1E_9291,4
9292,191.25,71.25,71.25,0.0,5,0.1342277378676404,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1653227586245889,1E_9292,4
9293,193.75,71.25,71.25,0.0,5,0.1278098095317126,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1662029574162032,1E_9293,4
9294,196.25,71.25,71.25,0.0,5,0.1583413226257686,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1617266316744205,1E_9294,4
9295,198.75,71.25,71.25,0.0,5,0.1771168967418661,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1560417029306242,1E_9295,4
9296,201.25,71.25,71.25,0.0,5,0.1585221339245663,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1515130476634497,1E_9296,4
9297,203.75,71.25,71.25,0.0,5,0.122251609092938,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1360414479944487,1E_9297,4
9298,206.25,71.25,71.25,0.0,5,0.1171628101647716,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1239691791634448,1E_9298,4
9299,208.75,71.25,71.25,0.0,5,0.1050884623574977,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.118287030108146,1E_9299,4
9300,211.25,71.25,71.25,0.0,5,0.090757549135358,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1182677569167703,1E_9300,4
9301,213.75,71.25,71.25,0.0,5,0.0988081578567556,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.113616303101609,1E_9301,4
9302,216.25,71.25,71.25,0.0,5,0.1129201663648837,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1054932184527373,1E_9302,4
9303,218.75,71.25,71.25,0.0,5,0.1244008012078333,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1009986859941636,1E_9303,4
9304,221.25,71.25,71.25,0.0,5,0.120885815216912,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.105390880519975,1E_9304,4
9305,223.75,71.25,71.25,0.0,5,0.1330614016989342,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.114912474364529,1E_9305,4
9306,226.25,71.25,71.25,0.0,5,0.162150505072626,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.122771021785096,1E_9306,4
9307,228.75,71.25,71.25,0.0,5,0.1518659047632274,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1257520573934071,1E_9307,4
9308,231.25,71.25,71.25,0.0,5,0.1561655212008112,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1356397096154813,1E_9308,4
9309,233.75,71.25,71.25,0.0,5,0.155657125214143,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.150238499133399,1E_9309,4
9310,236.25,71.25,71.25,0.0,5,0.1760748985474207,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1478309153703865,1E_9310,4
9311,238.75,71.25,71.25,0.0,5,0.1714143871841007,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1408717722938212,1E_9311,4
9312,241.25,71.25,71.25,0.0,5,0.156400998604967,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1539263223990164,1E_9312,4
9313,243.75,71.25,71.25,0.0,0,0.1272427268965367,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.135440076581263,1E_9313,4
9314,246.25,71.25,71.25,1.0,0,0.1046650377461052,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1346746830526821,1E_9314,4
9315,248.75,71.25,71.25,1.0,0,0.1016371155659111,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1425522229191926,1E_9315,4
9316,251.25,71.25,71.25,1.0,0,0.1068403467296444,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1525666640314614,1E_9316,4
9317,253.75,71.25,71.25,0.0,0,0.1467430669744817,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1529850456778513,1E_9317,4
9318,256.25,71.25,71.25,0.0,5,0.1616750692515907,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1678355532029945,1E_9318,4
9319,258.75,71.25,71.25,0.0,5,0.1632658224692452,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1735966494430955,1E_9319,4
9320,261.25,71.25,71.25,0.0,5,0.1773610014107159,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1698902265417103,1E_9320,4
9321,263.75,71.25,71.25,0.0,5,0.1621345978204805,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1526297828057024,1E_9321,4
9322,266.25,71.25,71.25,0.0,0,0.2000854218907488,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1574085757334689,1E_9322,4
9323,268.75,71.25,71.25,0.0,5,0.2603636274325896,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.183859089556135,1E_9323,4
9324,271.25,71.25,71.25,0.0,5,0.1727963697722741,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1359081069248213,1E_9324,4
9325,273.75,71.25,71.25,1.0,0,0.1437284702088563,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1241903145727073,1E_9325,4
9326,276.25,71.25,71.25,1.0,0,0.1538553007349104,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1290470646558424,1E_9326,4
9327,278.75,71.25,71.25,1.0,0,0.1771257334693774,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1370432674749476,1E_9327,4
9328,281.25,71.25,71.25,1.0,0,0.1449353765299425,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1317806676566533,1E_9328,4
9329,283.75,71.25,71.25,1.0,0,0.0895734299065026,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1129730212773438,1E_9329,4
9330,286.25,71.25,71.25,0.0,0,0.0141872867971453,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1102238950192152,1E_9330,4
9331,288.75,71.25,71.25,0.0,5,-0.0081403389426223,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1327146407475572,1E_9331,4
9332,291.25,71.25,71.25,0.0,5,0.0223162861835421,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1159910631143585,1E_9332,4
9333,293.75,71.25,71.25,0.0,5,0.051764395769317,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0886527522180135,1E_9333,4
9334,296.25,71.25,71.25,0.0,5,0.0511222809646518,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0833451190052876,1E_9334,4
9335,298.75,71.25,71.25,0.0,5,0.0455020214249884,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0803049179863318,1E_9335,4
9336,301.25,71.25,71.25,0.0,5,0.0557779989644088,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0926605744660434,1E_9336,4
9337,303.75,71.25,71.25,0.0,5,0.0387149230014244,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1127551620670293,1E_9337,4
9338,306.25,71.25,71.25,0.0,5,0.0018778534840689,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1013952147543934,1E_9338,4
9339,308.75,71.25,71.25,1.0,0,-0.0729579321602348,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0262813445811036,1E_9339,4
9340,311.25,71.25,71.25,1.0,0,-0.1148567297757039,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,-0.0053994048419867,1E_9340,4
9341,313.75,71.25,71.25,1.0,0,-0.0474094255861275,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0372207164386886,1E_9341,4
9342,316.25,71.25,71.25,1.0,0,-0.0042218603289353,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0615803180944403,1E_9342,4
9343,318.75,71.25,71.25,1.0,0,0.0095093382901411,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0613631833982914,1E_9343,4
9344,321.25,71.25,71.25,1.0,0,0.0062493796374392,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0623436837284402,1E_9344,4
9345,323.75,71.25,71.25,1.0,0,0.0168205003354608,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.0704361698009391,1E_9345,4
9346,326.25,71.25,71.25,1.0,0,0.0275378902499208,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1048786901896297,1E_9346,4
9347,328.75,71.25,71.25,1.0,0,0.0618877307963332,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1837878229895742,1E_9347,4
9348,331.25,71.25,71.25,1.0,0,0.098735920293895,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2701064444491821,1E_9348,4
9349,333.75,71.25,71.25,1.0,0,0.1453274446690901,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3105191865513544,1E_9349,4
9350,336.25,71.25,71.25,0.0,0,0.1958105058939687,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.4130892425410323,1E_9350,4
9351,338.75,71.25,71.25,0.0,5,0.2366039195392908,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.4470950252171361,1E_9351,4
9352,341.25,71.25,71.25,0.0,5,0.2352149271366649,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3088192955392579,1E_9352,4
9353,343.75,71.25,71.25,0.0,5,0.3046701015068899,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3072496381509602,1E_9353,4
9354,346.25,71.25,71.25,0.0,5,0.454106432882105,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.35841843691944,1E_9354,4
9355,348.75,71.25,71.25,0.0,5,0.5715614085486145,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3873897596740705,1E_9355,4
9356,351.25,71.25,71.25,0.0,5,0.6346338040900654,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.4128276773896628,1E_9356,4
9357,353.75,71.25,71.25,0.0,5,0.6462718069158653,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.418524927567496,1E_9357,4
9358,356.25,71.25,71.25,0.0,5,0.5610005872834773,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.371238329409659,1E_9358,4
9359,358.75,71.25,71.25,0.0,5,0.4767618156692876,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3005759157330886,1E_9359,4
9360,1.25,73.75,73.75,0.0,5,0.5035329732729527,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3079662746337382,1E_9360,4
9361,3.75,73.75,73.75,0.0,5,0.3376807714793968,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2289607836282972,1E_9361,4
9362,6.25,73.75,73.75,0.0,5,0.3168201176049766,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2093232554558481,1E_9362,4
9363,8.75,73.75,73.75,0.0,5,0.3774820053716886,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2348200399049975,1E_9363,4
9364,11.25,73.75,73.75,0.0,5,0.4745747594324088,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2537367511349926,1E_9364,4
9365,13.75,73.75,73.75,0.0,5,0.6231226463015426,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.386449990212441,1E_9365,4
9366,16.25,73.75,73.75,0.0,5,0.7521882331600335,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.5502662908871667,1E_9366,4
9367,18.75,73.75,73.75,0.0,5,0.6398662407572553,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.4596477235414389,1E_9367,4
9368,21.25,73.75,73.75,0.0,5,0.6343815091761483,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.4024097675411096,1E_9368,4
9369,23.75,73.75,73.75,0.0,5,0.6613067058014371,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.4289809434831813,1E_9369,4
9370,26.25,73.75,73.75,0.0,5,0.6890068553970772,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.4886003203217613,1E_9370,4
9371,28.75,73.75,73.75,0.0,5,0.8062615505527131,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.5900739230931626,1E_9371,4
9372,31.25,73.75,73.75,0.0,5,0.8910521494134114,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.6459027157794208,1E_9372,4
9373,33.75,73.75,73.75,0.0,5,0.8198604040036993,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.5871740127565123,1E_9373,4
9374,36.25,73.75,73.75,0.0,5,0.6545746535838755,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.4791457435578199,1E_9374,4
9375,38.75,73.75,73.75,0.0,5,0.5170803016980924,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.4069471974633143,1E_9375,4
9376,41.25,73.75,73.75,0.0,5,0.4575945224441101,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3786765332580337,1E_9376,4
9377,43.75,73.75,73.75,0.0,5,0.4548656882552235,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.364204117667635,1E_9377,4
9378,46.25,73.75,73.75,0.0,5,0.460623007006077,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3539232405958253,1E_9378,4
9379,48.75,73.75,73.75,0.0,5,0.4432601243580082,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3392246826537502,1E_9379,4
9380,51.25,73.75,73.75,0.0,5,0.4690183816218025,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3453357264489351,1E_9380,4
9381,53.75,73.75,73.75,0.0,5,0.5327133422211936,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.3461600074148038,1E_9381,4
9382,56.25,73.75,73.75,0.0,0,0.3454367932327184,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2730834546674919,1E_9382,4
9383,58.75,73.75,73.75,0.0,5,0.1776177249863802,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2115445160074756,1E_9383,4
9384,61.25,73.75,73.75,0.0,5,0.2095975303951206,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2240873912935038,1E_9384,4
9385,63.75,73.75,73.75,0.0,5,0.2387812596325839,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2072307790118396,1E_9385,4
9386,66.25,73.75,73.75,0.0,5,0.2540237349117052,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2034825941818797,1E_9386,4
9387,68.75,73.75,73.75,0.0,5,0.2489942034902703,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2041600249718724,1E_9387,4
9388,71.25,73.75,73.75,0.0,5,0.2646640840271224,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2028910153573201,1E_9388,4
9389,73.75,73.75,73.75,0.0,5,0.2837010547862222,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.210116314277127,1E_9389,4
9390,76.25,73.75,73.75,0.0,5,0.2438043550913576,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2081960700368069,1E_9390,4
9391,78.75,73.75,73.75,0.0,5,0.2409370756945512,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2170183317196627,1E_9391,4
9392,81.25,73.75,73.75,0.0,5,0.2556558069830099,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2076724796829909,1E_9392,4
9393,83.75,73.75,73.75,0.0,5,0.2616116578639776,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2014232228821404,1E_9393,4
9394,86.25,73.75,73.75,0.0,0,0.2729186825513012,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2033058576161094,1E_9394,4
9395,88.75,73.75,73.75,1.0,0,0.2493075440027599,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2106968766019285,1E_9395,4
9396,91.25,73.75,73.75,1.0,0,0.2324873981140943,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2084180740785229,1E_9396,4
9397,93.75,73.75,73.75,1.0,0,0.227479492211998,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.2031562021077751,1E_9397,4
9398,96.25,73.75,73.75,1.0,0,0.1829449471067421,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1920076489369016,1E_9398,4
9399,98.75,73.75,73.75,1.0,0,0.1654243703544753,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1822700856089407,1E_9399,4
9400,101.25,73.75,73.75,1.0,0,0.1643886841807733,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1754593666942467,1E_9400,4
9401,103.75,73.75,73.75,1.0,0,0.178590037024586,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1675541992846183,1E_9401,4
9402,106.25,73.75,73.75,1.0,0,0.1923544325499028,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1691109975390692,1E_9402,4
9403,108.75,73.75,73.75,0.0,0,0.1644518149540655,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1765595319486013,1E_9403,4
9404,111.25,73.75,73.75,0.0,5,0.1397508483135252,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1675782778508686,1E_9404,4
9405,113.75,73.75,73.75,0.0,5,0.1392253077241397,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1632199606390086,1E_9405,4
9406,116.25,73.75,73.75,0.0,5,0.1550481188527525,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1696677311525302,1E_9406,4
9407,118.75,73.75,73.75,0.0,5,0.1707643835885566,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1840415683162825,1E_9407,4
9408,121.25,73.75,73.75,0.0,5,0.1914368888697707,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1853650232248359,1E_9408,4
9409,123.75,73.75,73.75,0.0,5,0.1970957936187198,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1671921334768175,1E_9409,4
9410,126.25,73.75,73.75,0.0,5,0.2073201723419354,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1602198280883169,1E_9410,4
9411,128.75,73.75,73.75,0.0,5,0.2396727565751161,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1655290806319646,1E_9411,4
9412,131.25,73.75,73.75,0.0,5,0.2608170262351653,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1720011655279342,1E_9412,4
9413,133.75,73.75,73.75,0.0,5,0.2601786407986417,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1763174728021314,1E_9413,4
9414,136.25,73.75,73.75,0.0,5,0.2735122705799377,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.185291928758077,1E_9414,4
9415,138.75,73.75,73.75,0.0,5,0.2571226385405439,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1756026694848496,1E_9415,4
9416,141.25,73.75,73.75,0.0,5,0.2004089864589015,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1471080407773582,1E_9416,4
9417,143.75,73.75,73.75,0.0,5,0.2428510909570548,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1685097981551918,1E_9417,4
9418,146.25,73.75,73.75,0.0,5,0.2693739005603384,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1789596461830615,1E_9418,4
9419,148.75,73.75,73.75,0.0,5,0.2555212368017048,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1741649771469709,1E_9419,4
9420,151.25,73.75,73.75,0.0,5,0.2323468447567727,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1662662750191789,1E_9420,4
9421,153.75,73.75,73.75,0.0,5,0.21178311448528,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1554917847352009,1E_9421,4
9422,156.25,73.75,73.75,0.0,5,0.187386841605017,1.1639537084675782,-0.0025988925882629,-0.089521203650973,1E,0.1445751346641016,1E_9422,4
